case_id,family_id,domain,split,pattern,review_status,reviewer,decision,notes
clp-a02234358c4e12daa48d,systems_resource_admission,systems,validation,unjustified_correct_result,pending,,,
clp-704ca6b4ec5f27c0bc56,systems_retry_atomicity,systems,development,assisted_success,pending,,,
clp-2e6ad3cf0764a2f2bb17,systems_retry_atomicity,systems,development,independent_once,pending,,,
clp-e7499bb3b17ae491a84e,systems_retry_atomicity,systems,development,repeated_original,pending,,,
clp-4d768f6b32781a9be269,systems_retry_atomicity,systems,development,novel_transfer_once,pending,,,
clp-7407dc7effc301c525f9,systems_retry_atomicity,systems,development,gap_unresolved,pending,,,
clp-68a94309201e1bb00598,systems_retry_atomicity,systems,development,gap_followup_success,pending,,,
clp-fd970f85160884f7813a,systems_retry_atomicity,systems,development,temporary_constraint_active,pending,,,
clp-5c915132f9a4ff3800cf,systems_retry_atomicity,systems,development,temporary_constraint_expired,pending,,,
clp-504e66899b739318eef4,systems_retry_atomicity,systems,development,goal_current,pending,,,
clp-127a3f1101e734aa0ed0,systems_retry_atomicity,systems,development,goal_superseded,pending,,,
clp-65775f00f047a9462c65,systems_retry_atomicity,systems,development,insufficient_evidence,pending,,,
clp-ba9e2408a2d2adb4926c,systems_retry_atomicity,systems,development,long_history_return,pending,,,
clp-a0e010fd66dc97015d9d,systems_retry_atomicity,systems,development,irrelevant_invariance,pending,,,
clp-bfcfedd385785d617e1b,systems_retry_atomicity,systems,development,scope_invariance,pending,,,
clp-f28528df333ff377c45a,systems_retry_atomicity,systems,development,future_invariance,pending,,,
clp-8dd5d79e634ae32cfc83,systems_retry_atomicity,systems,development,source_retraction,pending,,,
clp-01004f08dd0779b00922,systems_retry_atomicity,systems,development,unknown_assistance_success,pending,,,
clp-6246ba0b0ceab99d2f5d,systems_retry_atomicity,systems,development,explanation_ineffective,pending,,,
clp-5b688f6f31499b8db046,systems_retry_atomicity,systems,development,environment_failure,pending,,,
clp-2e9556570c211dc7f2fa,systems_retry_atomicity,systems,development,team_artifact,pending,,,
clp-d15585be5bedc98b948c,systems_retry_atomicity,systems,development,current_input_override,pending,,,
clp-3393d228605a1040f917,systems_retry_atomicity,systems,development,unjustified_correct_result,pending,,,
clp-3fe3c54677cc543bd3f4,systems_run_queue,systems,holdout,assisted_success,pending,,,
clp-53b2318eef79acfc9fbe,systems_run_queue,systems,holdout,independent_once,pending,,,
clp-311a548d65793666e712,systems_run_queue,systems,holdout,repeated_original,pending,,,
clp-5bb73602c93a2ca93e9c,systems_run_queue,systems,holdout,novel_transfer_once,pending,,,
clp-d6bff8de338e8d42730f,systems_run_queue,systems,holdout,gap_unresolved,pending,,,
clp-033a02048de3fec7f981,systems_run_queue,systems,holdout,gap_followup_success,pending,,,
clp-e5c0bb37542b616d84dd,systems_run_queue,systems,holdout,temporary_constraint_active,pending,,,
clp-f8113035cb19e09cec30,systems_run_queue,systems,holdout,temporary_constraint_expired,pending,,,
clp-8059205f584abcba7018,systems_run_queue,systems,holdout,goal_current,pending,,,
clp-472329c15560a1d6b665,systems_run_queue,systems,holdout,goal_superseded,pending,,,
clp-29c666bdf8e0dc7d8218,systems_run_queue,systems,holdout,insufficient_evidence,pending,,,
clp-cb6e4c88524a58edc700,systems_run_queue,systems,holdout,long_history_return,pending,,,
clp-d29c6b9f5d90e7dbf597,systems_run_queue,systems,holdout,irrelevant_invariance,pending,,,
clp-ce97b31da4ac75d1e4ed,systems_run_queue,systems,holdout,scope_invariance,pending,,,
clp-43950ba12de0ea884dc0,systems_run_queue,systems,holdout,future_invariance,pending,,,
clp-140b1aa6dc0faaa242f7,systems_run_queue,systems,holdout,source_retraction,pending,,,
clp-db39b709a3b620554ed0,systems_run_queue,systems,holdout,unknown_assistance_success,pending,,,
clp-fe2163f0fccd9ef0af79,systems_run_queue,systems,holdout,explanation_ineffective,pending,,,
clp-101a0e856f2f739d9c0d,systems_run_queue,systems,holdout,environment_failure,pending,,,
clp-c9494ba446a346564769,systems_run_queue,systems,holdout,team_artifact,pending,,,
clp-39f01e259d8b8042b67f,systems_run_queue,systems,holdout,current_input_override,pending,,,
clp-738fc60c49c80ba9c093,systems_run_queue,systems,holdout,unjustified_correct_result,pending,,,
clp-285d0c7c33e1c0b66901,systems_tail_latency,systems,development,assisted_success,pending,,,
clp-a92647e8c89ab57eac69,systems_tail_latency,systems,development,independent_once,pending,,,
clp-eaa015bae4e08728ac39,systems_tail_latency,systems,development,repeated_original,pending,,,
clp-207f59224e4a10b3c59c,systems_tail_latency,systems,development,novel_transfer_once,pending,,,
clp-c4ca7ccae717a4b49f90,systems_tail_latency,systems,development,gap_unresolved,pending,,,
clp-23ae908b513bd1e67fcd,systems_tail_latency,systems,development,gap_followup_success,pending,,,
clp-a6cb8bfcabe3772a92d2,systems_tail_latency,systems,development,temporary_constraint_active,pending,,,
clp-638bcd5642a90e1b31ca,systems_tail_latency,systems,development,temporary_constraint_expired,pending,,,
clp-43b2cfbe6bc145e8929b,systems_tail_latency,systems,development,goal_current,pending,,,
clp-fd9cc96ff01e5dcd8248,systems_tail_latency,systems,development,goal_superseded,pending,,,
clp-9d01eb4e495776c94b12,systems_tail_latency,systems,development,insufficient_evidence,pending,,,
clp-4b249ebb35b4b7d1461a,systems_tail_latency,systems,development,long_history_return,pending,,,
clp-c742ea9a6208a5f417d2,systems_tail_latency,systems,development,irrelevant_invariance,pending,,,
clp-8ef2e04818656b3d12b2,systems_tail_latency,systems,development,scope_invariance,pending,,,
clp-ca7cd168ea5570a31165,systems_tail_latency,systems,development,future_invariance,pending,,,
clp-2b9c6809caebed9d47b8,systems_tail_latency,systems,development,source_retraction,pending,,,
clp-bb4c7e39d5df2f27920a,systems_tail_latency,systems,development,unknown_assistance_success,pending,,,
clp-293db1548d2443180385,systems_tail_latency,systems,development,explanation_ineffective,pending,,,
clp-126c813bb6f47634b12b,systems_tail_latency,systems,development,environment_failure,pending,,,
clp-042c781d1a341b40c21d,systems_tail_latency,systems,development,team_artifact,pending,,,
clp-dd164f5b75f2c6191117,systems_tail_latency,systems,development,current_input_override,pending,,,
clp-b918d25101be2be45122,systems_tail_latency,systems,development,unjustified_correct_result,pending,,,
clp-dce22337d9ae13a7b2a5,systems_unix_permissions,systems,development,assisted_success,pending,,,
clp-b85d3134a3a6b72896a4,systems_unix_permissions,systems,development,independent_once,pending,,,
clp-b5655696b178042ef45e,systems_unix_permissions,systems,development,repeated_original,pending,,,
clp-8010f39d0336f2a8d2fd,systems_unix_permissions,systems,development,novel_transfer_once,pending,,,
clp-f94f99ebac70db212e98,systems_unix_permissions,systems,development,gap_unresolved,pending,,,
clp-e1a5b97af42111cad309,systems_unix_permissions,systems,development,gap_followup_success,pending,,,
clp-6586b26a3f9e47b53287,systems_unix_permissions,systems,development,temporary_constraint_active,pending,,,
clp-bfc5b948c55dd73ea7b1,systems_unix_permissions,systems,development,temporary_constraint_expired,pending,,,
clp-d20b23b204b35215356a,systems_unix_permissions,systems,development,goal_current,pending,,,
clp-e94ecfa5a22dc166636c,systems_unix_permissions,systems,development,goal_superseded,pending,,,
clp-3efcfda20aeec7ad33f9,systems_unix_permissions,systems,development,insufficient_evidence,pending,,,
clp-1b1bc9a58ac9636c3f09,systems_unix_permissions,systems,development,long_history_return,pending,,,
clp-e6fada4f847db0834c26,systems_unix_permissions,systems,development,irrelevant_invariance,pending,,,
clp-b21be4a053d56f755825,systems_unix_permissions,systems,development,scope_invariance,pending,,,
clp-57a52792878c5a1d804c,systems_unix_permissions,systems,development,future_invariance,pending,,,
clp-dbe092c1aa869ad193dc,systems_unix_permissions,systems,development,source_retraction,pending,,,
clp-cdbcd19e7da17c4b4208,systems_unix_permissions,systems,development,unknown_assistance_success,pending,,,
clp-059a028f56fc84fbc052,systems_unix_permissions,systems,development,explanation_ineffective,pending,,,
clp-faff1ae329738cf9786e,systems_unix_permissions,systems,development,environment_failure,pending,,,
clp-7fa9a53b719123b525c9,systems_unix_permissions,systems,development,team_artifact,pending,,,
clp-e090cc6fe69604d92d04,systems_unix_permissions,systems,development,current_input_override,pending,,,
clp-1e19f50d1b197618d3d3,systems_unix_permissions,systems,development,unjustified_correct_result,pending,,,
clp-1922a54eacd6ea69a820,testing_boundary_partitions,testing,development,assisted_success,pending,,,
clp-16a7b97a4935963fa4c4,testing_boundary_partitions,testing,development,independent_once,pending,,,
clp-65816f2b95554e77373e,testing_boundary_partitions,testing,development,repeated_original,pending,,,
clp-a483d3269b4554a622eb,testing_boundary_partitions,testing,development,novel_transfer_once,pending,,,
clp-0e625c8af932d8a4205f,testing_boundary_partitions,testing,development,gap_unresolved,pending,,,
clp-136141f4afac265127cb,testing_boundary_partitions,testing,development,gap_followup_success,pending,,,
clp-9193d72505f1a46c9675,testing_boundary_partitions,testing,development,temporary_constraint_active,pending,,,
clp-96fa753b1cecfbcba967,testing_boundary_partitions,testing,development,temporary_constraint_expired,pending,,,
clp-5f499752c56b97d3e4a9,testing_boundary_partitions,testing,development,goal_current,pending,,,
clp-728365614a90613fcc90,testing_boundary_partitions,testing,development,goal_superseded,pending,,,
clp-0105fbbf31e199779ac0,testing_boundary_partitions,testing,development,insufficient_evidence,pending,,,
clp-933749a28441aed49ee1,testing_boundary_partitions,testing,development,long_history_return,pending,,,
clp-b6e2f34fbee34509d2cf,testing_boundary_partitions,testing,development,irrelevant_invariance,pending,,,
clp-319a907bc86603158bb1,testing_boundary_partitions,testing,development,scope_invariance,pending,,,
clp-122802ca002ad94620cc,testing_boundary_partitions,testing,development,future_invariance,pending,,,
clp-beb96b2bf7cab4cfa68d,testing_boundary_partitions,testing,development,source_retraction,pending,,,
clp-9e28ba34a0869e181d4a,testing_boundary_partitions,testing,development,unknown_assistance_success,pending,,,
clp-228549f50e611e794acc,testing_boundary_partitions,testing,development,explanation_ineffective,pending,,,
clp-b18863624de961fa3bdd,testing_boundary_partitions,testing,development,environment_failure,pending,,,
clp-f6da2004a7bf67f2bdb9,testing_boundary_partitions,testing,development,team_artifact,pending,,,
clp-e24594d095f972531da1,testing_boundary_partitions,testing,development,current_input_override,pending,,,
clp-1141f857614757681dc8,testing_boundary_partitions,testing,development,unjustified_correct_result,pending,,,
clp-af99383d0d5016b8691c,testing_branch_coverage,testing,holdout,assisted_success,pending,,,
clp-55be980357281728794c,testing_branch_coverage,testing,holdout,independent_once,pending,,,
clp-5291e6d9814b76e88566,testing_branch_coverage,testing,holdout,repeated_original,pending,,,
clp-5306ece6366b8416211d,testing_branch_coverage,testing,holdout,novel_transfer_once,pending,,,
clp-f6fb23c66bf7f549fa43,testing_branch_coverage,testing,holdout,gap_unresolved,pending,,,
clp-3e6544c932f3e15cce01,testing_branch_coverage,testing,holdout,gap_followup_success,pending,,,
clp-5c5205644677707292af,testing_branch_coverage,testing,holdout,temporary_constraint_active,pending,,,
clp-9e9bf84580ed7b761836,testing_branch_coverage,testing,holdout,temporary_constraint_expired,pending,,,
clp-303d74108e45e69e60a8,testing_branch_coverage,testing,holdout,goal_current,pending,,,
clp-93a655f4a701e6daf739,testing_branch_coverage,testing,holdout,goal_superseded,pending,,,
clp-4b50af71249638a15570,testing_branch_coverage,testing,holdout,insufficient_evidence,pending,,,
clp-3e037f8c964b03a0686d,testing_branch_coverage,testing,holdout,long_history_return,pending,,,
clp-e6a88071172dbc42d991,testing_branch_coverage,testing,holdout,irrelevant_invariance,pending,,,
clp-be9550600eab54d7ec3a,testing_branch_coverage,testing,holdout,scope_invariance,pending,,,
clp-147cb68642a3d8e43413,testing_branch_coverage,testing,holdout,future_invariance,pending,,,
clp-48717a46445fa65f088a,testing_branch_coverage,testing,holdout,source_retraction,pending,,,
clp-09648d205e165569f1f1,testing_branch_coverage,testing,holdout,unknown_assistance_success,pending,,,
clp-c693c5af8418f2361e27,testing_branch_coverage,testing,holdout,explanation_ineffective,pending,,,
clp-ef84f48f23bc92304cbb,testing_branch_coverage,testing,holdout,environment_failure,pending,,,
clp-2c36e25b86e697ed8a96,testing_branch_coverage,testing,holdout,team_artifact,pending,,,
clp-f97402ac6fd855cf25df,testing_branch_coverage,testing,holdout,current_input_override,pending,,,
clp-a2874111764fcf2f95ab,testing_branch_coverage,testing,holdout,unjustified_correct_result,pending,,,
clp-3a80c58001c95af372b4,testing_concurrency_interleavings,testing,validation,assisted_success,pending,,,
clp-0eae5b8e2f4373afedcf,testing_concurrency_interleavings,testing,validation,independent_once,pending,,,
clp-e5d802c61ea9e076c12d,testing_concurrency_interleavings,testing,validation,repeated_original,pending,,,
clp-f124f50904c0a938e06a,testing_concurrency_interleavings,testing,validation,novel_transfer_once,pending,,,
clp-0b1ded79ece7b3005746,testing_concurrency_interleavings,testing,validation,gap_unresolved,pending,,,
clp-07d5c2c3cdecfc2c16da,testing_concurrency_interleavings,testing,validation,gap_followup_success,pending,,,
clp-6e80e628c19db6efd0e1,testing_concurrency_interleavings,testing,validation,temporary_constraint_active,pending,,,
clp-1a540e0e1eb4d9413132,testing_concurrency_interleavings,testing,validation,temporary_constraint_expired,pending,,,
clp-e2c623544a3676090225,testing_concurrency_interleavings,testing,validation,goal_current,pending,,,
clp-0da063ae7d99bd04038b,testing_concurrency_interleavings,testing,validation,goal_superseded,pending,,,
clp-62293f611a2de8091da5,testing_concurrency_interleavings,testing,validation,insufficient_evidence,pending,,,
clp-ab69604c6ef6e40750fd,testing_concurrency_interleavings,testing,validation,long_history_return,pending,,,
clp-c9ffc70e702a6fb09596,testing_concurrency_interleavings,testing,validation,irrelevant_invariance,pending,,,
clp-365fd7c6f89f10c02197,testing_concurrency_interleavings,testing,validation,scope_invariance,pending,,,
clp-6b65d907ba1930243dbc,testing_concurrency_interleavings,testing,validation,future_invariance,pending,,,
clp-533c31b111d9a0a575c8,testing_concurrency_interleavings,testing,validation,source_retraction,pending,,,
clp-e7ea0b54b98d7c79981b,testing_concurrency_interleavings,testing,validation,unknown_assistance_success,pending,,,
clp-29cf667e4780280e9971,testing_concurrency_interleavings,testing,validation,explanation_ineffective,pending,,,
clp-b174984be8fe5299d44b,testing_concurrency_interleavings,testing,validation,environment_failure,pending,,,
clp-c8eeb2fa134603c8f025,testing_concurrency_interleavings,testing,validation,team_artifact,pending,,,
clp-96ecff6974cc8ec2dcce,testing_concurrency_interleavings,testing,validation,current_input_override,pending,,,
clp-6fe84e1f35e66a0e9908,testing_concurrency_interleavings,testing,validation,unjustified_correct_result,pending,,,
clp-9f5d922fec0ca5c48237,testing_fixture_isolation,testing,development,assisted_success,pending,,,
clp-718d95323d7cd8b5f086,testing_fixture_isolation,testing,development,independent_once,pending,,,
clp-d08215df3edc2afc50c0,testing_fixture_isolation,testing,development,repeated_original,pending,,,
clp-e804ebf7c60a5da095b9,testing_fixture_isolation,testing,development,novel_transfer_once,pending,,,
clp-a24b567982438c8ca92d,testing_fixture_isolation,testing,development,gap_unresolved,pending,,,
clp-416a03c35b787b0d5554,testing_fixture_isolation,testing,development,gap_followup_success,pending,,,
clp-bc741368c714bb352aac,testing_fixture_isolation,testing,development,temporary_constraint_active,pending,,,
clp-f0340f2db08488fc6854,testing_fixture_isolation,testing,development,temporary_constraint_expired,pending,,,
clp-96988754d7256830bd2e,testing_fixture_isolation,testing,development,goal_current,pending,,,
clp-e737c4332bce75cd6a0c,testing_fixture_isolation,testing,development,goal_superseded,pending,,,
clp-b7ba27a49bc71ce51f7c,testing_fixture_isolation,testing,development,insufficient_evidence,pending,,,
clp-cfe7cc934bce8d16e7c7,testing_fixture_isolation,testing,development,long_history_return,pending,,,
clp-b60b66b5f2449cb05770,testing_fixture_isolation,testing,development,irrelevant_invariance,pending,,,
clp-83bf9f34b52669a88f99,testing_fixture_isolation,testing,development,scope_invariance,pending,,,
clp-757c8d6a772e7dc3275c,testing_fixture_isolation,testing,development,future_invariance,pending,,,
clp-7c3c97a4d06895e22994,testing_fixture_isolation,testing,development,source_retraction,pending,,,
clp-8518d212b5bf98f4a356,testing_fixture_isolation,testing,development,unknown_assistance_success,pending,,,
clp-8a54ee7727ce747c3ac3,testing_fixture_isolation,testing,development,explanation_ineffective,pending,,,
clp-c079307eedfdf8beb61a,testing_fixture_isolation,testing,development,environment_failure,pending,,,
clp-022eb68b46351869e02c,testing_fixture_isolation,testing,development,team_artifact,pending,,,
clp-9cf37a74cfa32563faf3,testing_fixture_isolation,testing,development,current_input_override,pending,,,
clp-6f9a9bdab8b2bcd3f02e,testing_fixture_isolation,testing,development,unjustified_correct_result,pending,,,
clp-2e9095a34fca7ec47543,testing_mcdc_independence,testing,development,assisted_success,pending,,,
clp-9ec8def24db856c82768,testing_mcdc_independence,testing,development,independent_once,pending,,,
clp-4e881028a38eebe4d758,testing_mcdc_independence,testing,development,repeated_original,pending,,,
clp-9789f440ca294e3c4e2d,testing_mcdc_independence,testing,development,novel_transfer_once,pending,,,
clp-3dd9aa99558b731e0ab8,testing_mcdc_independence,testing,development,gap_unresolved,pending,,,
clp-31cc176fd146fa6f727c,testing_mcdc_independence,testing,development,gap_followup_success,pending,,,
clp-1a3280b72ee2010423b5,testing_mcdc_independence,testing,development,temporary_constraint_active,pending,,,
clp-4a1df5959c6c2fa6bd5b,testing_mcdc_independence,testing,development,temporary_constraint_expired,pending,,,
clp-97e531b1de8bf77a8d37,testing_mcdc_independence,testing,development,goal_current,pending,,,
clp-05372c79cd1ea3cbbecc,testing_mcdc_independence,testing,development,goal_superseded,pending,,,
clp-66b38c15aac5bd9658fd,testing_mcdc_independence,testing,development,insufficient_evidence,pending,,,
clp-7eb3815e6ffa159e632d,testing_mcdc_independence,testing,development,long_history_return,pending,,,
clp-4131166780a267035a29,testing_mcdc_independence,testing,development,irrelevant_invariance,pending,,,
clp-d6b9bbcc7e98b8e33a44,testing_mcdc_independence,testing,development,scope_invariance,pending,,,
clp-3a2d8d01c77e8b297495,testing_mcdc_independence,testing,development,future_invariance,pending,,,
clp-325a92840cdf87bbd47d,testing_mcdc_independence,testing,development,source_retraction,pending,,,
clp-39adde4a999c8bce9dab,testing_mcdc_independence,testing,development,unknown_assistance_success,pending,,,
clp-b6484dd030e5c8dd6ccf,testing_mcdc_independence,testing,development,explanation_ineffective,pending,,,
clp-895da373e1c05e18dc72,testing_mcdc_independence,testing,development,environment_failure,pending,,,
clp-878057b4f93dc3ac26d0,testing_mcdc_independence,testing,development,team_artifact,pending,,,
clp-96d5a300858c1c0e23bc,testing_mcdc_independence,testing,development,current_input_override,pending,,,
clp-23012e193a697233b91c,testing_mcdc_independence,testing,development,unjustified_correct_result,pending,,,
clp-d25f75b857bb78327589,testing_metamorphic_sort_properties,testing,holdout,assisted_success,pending,,,
clp-46bd817843488aebfc26,testing_metamorphic_sort_properties,testing,holdout,independent_once,pending,,,
clp-0d06eeeca60c5f850cf1,testing_metamorphic_sort_properties,testing,holdout,repeated_original,pending,,,
clp-7a47c76cb576bf2ecd4d,testing_metamorphic_sort_properties,testing,holdout,novel_transfer_once,pending,,,
clp-e06101a5f7a1ecd03dcf,testing_metamorphic_sort_properties,testing,holdout,gap_unresolved,pending,,,
clp-a5c05c00be5f45d5105a,testing_metamorphic_sort_properties,testing,holdout,gap_followup_success,pending,,,
clp-4812421ace773edc8182,testing_metamorphic_sort_properties,testing,holdout,temporary_constraint_active,pending,,,
clp-4505bfd3c09ddfa7b7f7,testing_metamorphic_sort_properties,testing,holdout,temporary_constraint_expired,pending,,,
clp-3f0ab0d1686dd6f1d732,testing_metamorphic_sort_properties,testing,holdout,goal_current,pending,,,
clp-cdbae70a5de80e15e140,testing_metamorphic_sort_properties,testing,holdout,goal_superseded,pending,,,
clp-1baba11375c93ddef500,testing_metamorphic_sort_properties,testing,holdout,insufficient_evidence,pending,,,
clp-1ba71747d9419d696daf,testing_metamorphic_sort_properties,testing,holdout,long_history_return,pending,,,
clp-fc411f4e24500df307d1,testing_metamorphic_sort_properties,testing,holdout,irrelevant_invariance,pending,,,
clp-8d5e205b7d7ec590f4c9,testing_metamorphic_sort_properties,testing,holdout,scope_invariance,pending,,,
clp-e2bde1dc24dbfcbfbf25,testing_metamorphic_sort_properties,testing,holdout,future_invariance,pending,,,
clp-2cf769b28af8970d82de,testing_metamorphic_sort_properties,testing,holdout,source_retraction,pending,,,
clp-b1f848b08ebcbc431a13,testing_metamorphic_sort_properties,testing,holdout,unknown_assistance_success,pending,,,
clp-179f4b56c4467de4adab,testing_metamorphic_sort_properties,testing,holdout,explanation_ineffective,pending,,,
clp-64982348c2f05f634b82,testing_metamorphic_sort_properties,testing,holdout,environment_failure,pending,,,
clp-c19242ead9a76bc26ff6,testing_metamorphic_sort_properties,testing,holdout,team_artifact,pending,,,
clp-930181b971fae7643f57,testing_metamorphic_sort_properties,testing,holdout,current_input_override,pending,,,
clp-2a8abd8a7fb92d23b317,testing_metamorphic_sort_properties,testing,holdout,unjustified_correct_result,pending,,,
clp-db42abe2601e8dfdc79f,testing_mock_contract_fidelity,testing,development,assisted_success,pending,,,
clp-1256b81087ad8eacfd50,testing_mock_contract_fidelity,testing,development,independent_once,pending,,,
clp-d43895d6c34f726732fe,testing_mock_contract_fidelity,testing,development,repeated_original,pending,,,
clp-0e2e32f9c9e9e3b9aaaf,testing_mock_contract_fidelity,testing,development,novel_transfer_once,pending,,,
clp-edd12f411575dc193823,testing_mock_contract_fidelity,testing,development,gap_unresolved,pending,,,
clp-b090ffa04c7209ff7998,testing_mock_contract_fidelity,testing,development,gap_followup_success,pending,,,
clp-aa1ccc2baa09fe1bc1c0,testing_mock_contract_fidelity,testing,development,temporary_constraint_active,pending,,,
clp-d6f56327a35159e5d733,testing_mock_contract_fidelity,testing,development,temporary_constraint_expired,pending,,,
clp-02d2a92e839a5f55d3e8,testing_mock_contract_fidelity,testing,development,goal_current,pending,,,
clp-1865076b3298f649030c,testing_mock_contract_fidelity,testing,development,goal_superseded,pending,,,
clp-c15b8f7a317f80d3e4d2,testing_mock_contract_fidelity,testing,development,insufficient_evidence,pending,,,
clp-d63a0fbc673ea8857a86,testing_mock_contract_fidelity,testing,development,long_history_return,pending,,,
clp-c2f630e38cdf815f5d42,testing_mock_contract_fidelity,testing,development,irrelevant_invariance,pending,,,
clp-b6c0ea9ad2055d0eaa54,testing_mock_contract_fidelity,testing,development,scope_invariance,pending,,,
clp-36ccf8438cee59f94fab,testing_mock_contract_fidelity,testing,development,future_invariance,pending,,,
clp-997b146844ca1d76b0a7,testing_mock_contract_fidelity,testing,development,source_retraction,pending,,,
clp-b6b82c085056b79ef04c,testing_mock_contract_fidelity,testing,development,unknown_assistance_success,pending,,,
clp-d7fbf0463a527ed110d8,testing_mock_contract_fidelity,testing,development,explanation_ineffective,pending,,,
clp-d304c2d37b8a42cb7fd1,testing_mock_contract_fidelity,testing,development,environment_failure,pending,,,
clp-a18fd0f65cb08b785182,testing_mock_contract_fidelity,testing,development,team_artifact,pending,,,
clp-67ac648d008f143d46ad,testing_mock_contract_fidelity,testing,development,current_input_override,pending,,,
clp-d8a83ab23a909c5433b0,testing_mock_contract_fidelity,testing,development,unjustified_correct_result,pending,,,
clp-ab897d1fe450d0ad54d0,testing_mutation_adequacy,testing,development,assisted_success,pending,,,
clp-d0ffcf5b6c58ea6669d3,testing_mutation_adequacy,testing,development,independent_once,pending,,,
clp-9cad77006f2ca3e0427a,testing_mutation_adequacy,testing,development,repeated_original,pending,,,
clp-d8e65ba60e03741fae03,testing_mutation_adequacy,testing,development,novel_transfer_once,pending,,,
clp-bfec68ab1beedfecfa26,testing_mutation_adequacy,testing,development,gap_unresolved,pending,,,
clp-8e2377f44052562192aa,testing_mutation_adequacy,testing,development,gap_followup_success,pending,,,
clp-855b074da5a7ed146aa6,testing_mutation_adequacy,testing,development,temporary_constraint_active,pending,,,
clp-21349b3f849d9ea91a1e,testing_mutation_adequacy,testing,development,temporary_constraint_expired,pending,,,
clp-b6539d08f3eca1a56726,testing_mutation_adequacy,testing,development,goal_current,pending,,,
clp-c97f9e721128a764dbca,testing_mutation_adequacy,testing,development,goal_superseded,pending,,,
clp-387701399810c8c92484,testing_mutation_adequacy,testing,development,insufficient_evidence,pending,,,
clp-40b5c1c2d63bf09a9796,testing_mutation_adequacy,testing,development,long_history_return,pending,,,
clp-335c8ac9b49005d34123,testing_mutation_adequacy,testing,development,irrelevant_invariance,pending,,,
clp-d77eeffb442c3e1a7f70,testing_mutation_adequacy,testing,development,scope_invariance,pending,,,
clp-c294007eb60b07dd2a9e,testing_mutation_adequacy,testing,development,future_invariance,pending,,,
clp-e420f59fe2a44e657845,testing_mutation_adequacy,testing,development,source_retraction,pending,,,
clp-6373c9627479b7ded549,testing_mutation_adequacy,testing,development,unknown_assistance_success,pending,,,
clp-540d216c0034e0085f26,testing_mutation_adequacy,testing,development,explanation_ineffective,pending,,,
clp-cb4d510f7c69a855b418,testing_mutation_adequacy,testing,development,environment_failure,pending,,,
clp-5a002c6de9ad468d317f,testing_mutation_adequacy,testing,development,team_artifact,pending,,,
clp-e2714e73f8ca82c22155,testing_mutation_adequacy,testing,development,current_input_override,pending,,,
clp-7da7d85111e3aa36679e,testing_mutation_adequacy,testing,development,unjustified_correct_result,pending,,,
clp-ed26db58ce9cae9a4839,web_backend_atomic_purchase,web_backend,development,assisted_success,pending,,,
clp-ce28934b2f434348a04a,web_backend_atomic_purchase,web_backend,development,independent_once,pending,,,
clp-de78f942b401f85aa024,web_backend_atomic_purchase,web_backend,development,repeated_original,pending,,,
clp-14b4337dd70f4931258f,web_backend_atomic_purchase,web_backend,development,novel_transfer_once,pending,,,
clp-416b87e8c5993bbc5bdf,web_backend_atomic_purchase,web_backend,development,gap_unresolved,pending,,,
clp-cc19567fa3e44ebab204,web_backend_atomic_purchase,web_backend,development,gap_followup_success,pending,,,
clp-c80e0f259c2f8b312ee0,web_backend_atomic_purchase,web_backend,development,temporary_constraint_active,pending,,,
clp-eeea087d098f865131ba,web_backend_atomic_purchase,web_backend,development,temporary_constraint_expired,pending,,,
clp-1071cbed0600324a36fe,web_backend_atomic_purchase,web_backend,development,goal_current,pending,,,
clp-ac546357a229bb6ec317,web_backend_atomic_purchase,web_backend,development,goal_superseded,pending,,,
clp-848d2a01bed32a4b7894,web_backend_atomic_purchase,web_backend,development,insufficient_evidence,pending,,,
clp-47160a825a5be8ee3f59,web_backend_atomic_purchase,web_backend,development,long_history_return,pending,,,
clp-f69888a5d68f7a948a70,web_backend_atomic_purchase,web_backend,development,irrelevant_invariance,pending,,,
clp-2bc43860b7c28823381e,web_backend_atomic_purchase,web_backend,development,scope_invariance,pending,,,
clp-02cfb279fd5925b23e5f,web_backend_atomic_purchase,web_backend,development,future_invariance,pending,,,
clp-cdb4e9f4e50313c6b27b,web_backend_atomic_purchase,web_backend,development,source_retraction,pending,,,
clp-3e99e5942936b8f87f16,web_backend_atomic_purchase,web_backend,development,unknown_assistance_success,pending,,,
clp-f29595b9c4b1825e1b48,web_backend_atomic_purchase,web_backend,development,explanation_ineffective,pending,,,
clp-b69c9465f7898de2c908,web_backend_atomic_purchase,web_backend,development,environment_failure,pending,,,
clp-d6fb0e1e7ce7080e6fc3,web_backend_atomic_purchase,web_backend,development,team_artifact,pending,,,
clp-5802883747432a4950b0,web_backend_atomic_purchase,web_backend,development,current_input_override,pending,,,
clp-799ad8343e40580931f0,web_backend_atomic_purchase,web_backend,development,unjustified_correct_result,pending,,,
clp-1ebe91f5d094081b8f01,web_backend_conditional_update,web_backend,development,assisted_success,pending,,,
clp-0dc87f8f109274cd3a3c,web_backend_conditional_update,web_backend,development,independent_once,pending,,,
clp-b9cb0de0de1930e71e98,web_backend_conditional_update,web_backend,development,repeated_original,pending,,,
clp-54b1c4310837c0321b2d,web_backend_conditional_update,web_backend,development,novel_transfer_once,pending,,,
clp-d0f0df03ffd58e602e2f,web_backend_conditional_update,web_backend,development,gap_unresolved,pending,,,
